itemId	latitude	longitude	venue
1737	14.54	120.98	Mall
1738	35.56	139.58	University
1739	3.08	101.55	University
1740	-23.57	-46.70	Mall
1741	14.59	121.06	Mall
1742	34.81	135.34	Train Station
1743	35.70	139.77	Toy / Game Store
1744	-23.54	-46.64	Design Studio
1745	3.16	101.61	Furniture / Home Store
1746	35.66	139.78	Subway
1747	34.99	135.76	Platform
1748	36.14	139.69	Train Station
1749	36.34	139.70	Train Station
1750	51.84	5.85	Train Station
1751	51.98	5.90	Train Station
1752	35.73	139.72	Arcade
1753	35.73	139.71	Electronics Store
1754	33.34	-86.89	Lighthouse
1755	33.34	-86.90	Neighborhood
1756	33.34	-86.90	Home (private)
1757	35.63	139.74	Train Station
1758	34.70	135.50	Subway
1759	34.98	135.76	Train Station
1760	-33.46	-70.90	Road
1761	-33.45	-70.69	Bus Station
1762	35.71	139.75	Subway
1763	35.89	139.50	Train Station
1764	35.14	136.90	Arcade
1765	-12.06	-77.04	Bus Station
1766	-11.96	-77.06	Electronics Store
1767	43.06	141.35	Subway
1768	40.96	29.08	Neighborhood
1769	40.98	29.04	Restaurant
1770	40.99	29.10	Mall
1771	41.04	28.98	Other Great Outdoors
1772	50.93	3.25	Home (private)
1773	-6.40	-38.86	Other Great Outdoors
1774	36.64	138.19	Train Station
1775	34.78	137.61	Rest Area
1776	47.02	-88.53	Other Great Outdoors
1777	47.11	-88.59	Department Store
1778	41.04	29.01	Other Great Outdoors
1779	35.47	139.61	Road
1780	-33.38	-70.54	Home (private)
1781	41.19	-81.52	Home (private)
1782	41.14	-81.51	Home (private)
1783	1.49	103.76	Mall
1784	-23.57	-46.64	Mall
1785	40.58	-74.63	Road
1786	-23.02	-45.58	Mall
1787	3.14	101.71	Mall
1788	35.53	139.50	Train Station
1789	-33.38	-70.54	Home (private)
1790	-33.44	-70.64	Park
1791	28.43	-81.31	Airport
1792	33.64	-84.44	Airport
1793	3.15	101.70	Light Rail
1794	3.19	101.70	Light Rail
1795	3.10	101.71	Indian Restaurant
1796	11.00	-74.83	Home (private)
1797	11.01	-74.80	Coworking Space
1798	39.85	32.68	Residential Building (Apartment / Condo)
1799	36.02	139.73	Train Station
1800	-33.02	-71.64	Home (private)
1801	35.66	139.73	Building
1802	35.23	136.82	Train Station
1803	40.76	-73.99	Bus Station
1804	35.65	139.57	Train Station
1805	39.70	141.14	Bridge
1806	39.70	141.14	Train Station
1807	39.73	141.12	Road
1808	39.80	141.14	University
1809	39.80	141.14	Parking
1810	-22.83	-43.31	Building
1811	1.38	103.75	Trade School
1812	1.39	103.77	Home (private)
1813	41.09	29.10	Fast Food Restaurant
1814	3.16	101.70	Mall
1815	39.91	32.86	Road
1816	40.11	32.99	Airport
1817	35.67	139.67	Train Station
1818	34.63	135.55	Train Station
1819	3.59	98.69	Chinese Restaurant
1820	1.43	103.84	Bus Station
1821	1.35	103.75	Bus Station
1822	1.43	103.84	Mall
1823	34.09	131.40	Train Station
1824	25.74	-80.37	Outdoors & Recreation
1825	25.79	-80.14	Grocery Store
1826	3.13	101.67	Mall
1827	39.80	141.14	College Academic Building
1828	35.60	139.70	Train Station
1829	13.95	100.49	Home (private)
1830	3.06	101.59	Mall
1831	44.08	-116.91	Home (private)
1832	43.14	-115.66	Gas Station / Garage
1833	34.65	135.52	Train Station
1834	1.29	103.85	Subway
1835	34.69	135.50	Subway
1836	3.13	101.55	Airport
1837	40.96	29.06	Beach
1838	35.65	139.45	Train Station
1839	35.35	139.53	Train Station
1840	35.35	139.53	Train Station
1841	35.47	139.46	Train Station
1842	35.55	139.68	Train Station
1843	35.58	139.66	Train Station
1844	35.91	139.62	Train Station
1845	35.97	139.73	Train Station
1846	35.53	139.70	Performing Arts Venue
1847	35.53	139.70	Electronics Store
1848	32.83	130.78	Home (private)
1849	34.70	137.79	Coworking Space
1850	35.65	139.55	Convenience Store
1851	-34.97	-57.98	Home (private)
1852	-34.93	-57.95	High School
1853	35.65	140.07	Train Station
1854	35.88	139.79	Train Station
1855	34.03	131.39	Bridge
1856	3.06	101.62	College Library
1857	13.72	100.55	Building
1858	34.67	135.50	Mall
1859	34.67	135.50	Train Station
1860	34.63	135.55	Grocery Store
1861	34.65	135.50	Train Station
1862	35.70	139.77	Bookstore
1863	3.07	101.69	Home (private)
1864	-33.46	-70.72	Bus Station
1865	25.73	-100.38	University
1866	-33.43	-70.61	Subway
1867	14.72	121.04	Home (private)
1868	35.74	139.61	Train Station
1869	35.74	139.68	Train Station
1870	35.70	139.77	Subway
1871	40.98	28.87	Plaza
1872	41.03	28.98	Other Great Outdoors
1873	41.05	28.81	Residential Building (Apartment / Condo)
1874	-12.15	-77.02	Bar
1875	-19.94	-43.93	Mall
1876	-19.63	-43.96	Airport
1877	-8.13	-34.92	Airport
1878	3.15	101.59	Mall
1879	-33.44	-70.64	Plaza
1880	41.05	29.03	Other Great Outdoors
1881	-15.79	-47.89	Mall
1882	9.93	-84.06	Mall
1883	9.94	-84.05	College Quad
1884	9.91	-83.98	Other Great Outdoors
1885	40.49	-3.87	Strip Club
1886	38.26	-85.75	Spiritual Center
1887	41.79	-87.74	Airport
1888	35.61	139.73	Train Station
1889	36.08	140.21	Train Station
1890	38.28	140.89	Train Station
1891	38.27	140.76	Train Station
1892	37.70	140.97	Train
1893	37.80	140.93	Train Station
1894	35.58	139.73	Train Station
1895	34.68	135.53	Train Station
1896	35.70	139.99	Train
1897	34.90	132.09	Convenience Store
1898	-6.13	106.73	Home (private)
1899	-6.22	106.82	University
1900	-1.34	-48.41	Home (private)
1901	-33.46	-70.60	Mall
1902	35.33	139.41	Train Station
1903	35.68	139.77	Gift Shop
1904	-3.12	-60.01	Office
1905	35.64	139.70	Subway
1906	35.64	139.70	Train Station
1907	35.51	139.54	Train Station
1908	19.34	-99.17	Home (private)
1909	35.19	136.95	Subway
1910	35.46	139.64	Convention Center
1911	13.70	100.54	Mall
1912	14.46	121.04	Fast Food Restaurant
1913	35.67	139.82	Subway
1914	36.09	140.11	University
1915	-12.10	-77.03	Bus Station
1916	2.94	101.71	Mall
1917	-25.43	-49.26	Home (private)
1918	19.44	-99.21	Neighborhood
1919	35.71	139.72	Subway
1920	35.57	139.69	Train Station
1921	35.70	139.99	Train
1922	35.70	139.77	Train Station
1923	13.73	100.54	Subway
1924	52.08	5.01	Home (private)
1925	52.03	4.68	Office
1926	49.46	11.13	Office
1927	34.72	135.42	Train Station
1928	34.69	135.19	Train Station
1929	35.25	139.70	Bus Station
1930	35.23	139.70	Train Station
1931	35.28	139.67	Mall
1932	13.71	100.48	Mall
1933	14.04	100.61	University
1934	35.79	139.47	Platform
1935	35.81	139.46	Train Station
1936	35.79	139.47	Train Station
1937	35.74	139.72	Train Station
1938	34.68	135.50	Subway
1939	3.15	101.71	Convention Center
1940	3.16	101.71	Food Court
1941	13.66	100.44	Mall
1942	33.50	130.52	Train Station
1943	3.07	101.61	Multiplex
1944	3.05	101.58	Building
1945	39.72	141.15	Road
1946	35.76	139.47	Train Station
1947	51.43	6.94	Subway
1948	36.76	137.05	Bridge
1949	36.69	137.15	Road
1950	-22.74	-46.90	Home (private)
1951	22.31	114.22	Pier
1952	35.47	139.62	Platform
1953	37.55	126.97	Train Station
1954	51.08	4.43	Home (private)
1955	13.80	100.55	Flea Market
1956	13.97	100.59	University
1957	34.84	135.59	Train Station
1958	45.25	-93.40	Gas Station / Garage
1959	45.25	-93.42	Home (private)
1960	45.23	-93.47	Office
1961	-34.81	-58.54	Airport
1962	35.59	139.63	Train Station
1963	35.61	139.63	Train Station
1964	35.69	139.70	Platform
1965	41.14	-73.99	Coffee Shop
1966	35.67	139.75	Subway
1967	3.46	-76.54	Neighborhood
1968	3.46	-76.54	Gastropub
1969	3.16	101.61	Mall
1970	35.66	139.75	Subway
1971	35.70	139.83	Train Station
1972	35.76	139.82	Train Station
1973	-20.43	-54.59	Bus Station
1974	34.04	-118.44	Building
1975	34.09	-118.00	Home (private)
1976	34.04	-118.44	Parking
1977	14.56	121.05	Residential Building (Apartment / Condo)
1978	-23.43	-46.48	Airport
1979	-19.93	-43.94	Plaza
1980	-19.94	-43.93	Home (private)
1981	40.69	-73.93	Home (private)
1982	-27.61	-48.63	High School
1983	0.02	-51.06	River
1984	-3.78	-38.59	Residential Building (Apartment / Condo)
1985	-3.74	-38.50	University
1986	-12.02	-77.11	Airport
1987	-12.10	-77.02	Office
1988	0.01	-51.09	Home (private)
1989	35.53	139.70	Train Station
1990	36.39	140.52	Train Station
1991	10.31	123.92	Mall
1992	10.31	123.92	Mall
1993	33.52	130.47	Mall
1994	19.40	-99.15	Mall
1995	19.30	-99.19	Mall
1996	35.67	139.82	Bridge
1997	31.24	121.47	Subway
1998	28.36	-81.56	Theme Park
1999	35.57	139.69	Train Station
2000	51.69	4.88	Bus Station
2001	52.09	5.11	Coffee Shop
2002	52.08	5.12	School
2003	51.70	4.88	Home (private)
2004	35.71	139.67	Home (private)
2005	37.40	-5.99	Professional & Other Places
2006	37.40	-5.99	Historic Site
2007	37.38	-5.99	College Arts Building
2008	37.38	-5.99	Student Center
2009	37.38	-5.99	College Lab
2010	37.38	-5.99	College Lab
2011	37.38	-5.99	University
2012	37.38	-5.99	College Classroom
2013	37.38	-5.99	College & University
2014	37.38	-5.99	College Quad
2015	37.38	-5.99	College & University
2016	34.91	135.80	Train Station
2017	59.36	17.88	Subway
2018	59.31	18.01	Subway
2019	3.15	101.62	Mall
2020	43.13	141.25	University
2021	35.33	139.35	Train Station
2022	35.34	139.45	Mall
2023	35.66	139.34	Train Station
2024	44.85	11.61	Park
2025	44.84	11.61	Home (private)
2026	37.03	140.89	High School
2027	3.10	101.64	Road
2028	40.99	29.03	Caf�
2029	40.98	28.72	Other Great Outdoors
2030	38.76	-9.23	Bus Station
2031	35.77	140.39	Airport Terminal
2032	14.55	121.03	Train Station
2033	14.55	121.03	Bus Station
2034	14.66	121.03	Mall
2035	10.30	123.89	Home (private)
2036	34.70	135.50	Bowling Alley
2037	35.45	139.60	Train Station
2038	40.76	-74.01	Road
2039	14.07	100.60	University
2040	13.82	100.68	Mall
2041	3.60	98.69	High School
2042	35.65	139.44	Home (private)
2043	13.74	100.53	University
2044	33.66	130.45	Home (private)
2045	33.63	130.43	Subway
2046	-6.23	106.80	Mall
2047	3.24	101.42	Residential Building (Apartment / Condo)
2048	3.24	101.42	Residential Building (Apartment / Condo)
2049	41.05	28.99	Mall
2050	1.33	103.77	Home (private)
2051	1.44	103.79	General College & University
2052	34.70	135.50	Department Store
2053	34.68	135.50	Subway
2054	13.85	100.57	School
2055	-33.45	-70.65	Grocery Store
2056	41.03	29.13	Mall
2057	34.72	135.50	Bridge
2058	35.03	135.77	Train Station
2059	-36.79	-73.07	Mall
2060	34.80	135.42	Motorcycle Shop
2061	34.64	135.23	Airport
2062	13.85	100.57	College Library
2063	41.00	29.03	Mall
2064	36.14	139.39	Mall
2065	33.59	130.42	Subway
2066	25.82	-80.28	Coffee Shop
2067	9.93	-84.06	Government Building
2068	10.01	-84.14	Home (private)
2069	9.99	-84.11	Mall
2070	33.44	-112.00	Airport
2071	37.56	126.94	Subway
2072	37.49	126.89	Subway
2073	55.68	12.57	Train Station
2074	-23.67	-46.74	Home (private)
2075	35.31	138.96	Rest Area
2076	35.64	139.86	Train Station
2077	41.07	28.99	Mall
2078	19.28	-99.14	Professional & Other Places
2079	34.76	135.50	Park
2080	0.04	-51.06	Office
2081	0.04	-51.06	Government Building
2082	37.98	23.74	Neighborhood
2083	38.04	23.74	Outdoors & Recreation
2084	18.78	98.99	Home (private)
2085	35.70	139.77	Concert Hall
2086	3.08	101.59	Neighborhood
2087	3.05	101.59	Pool Hall
2088	3.05	101.59	Caf�
2089	-8.12	-34.89	Road
2090	39.87	32.73	University
2091	39.92	32.81	Bus Station
2092	-6.18	106.79	Mall
2093	-6.16	106.91	Mall
2094	-23.44	-46.55	Home (private)
2095	40.97	29.09	Residential Building (Apartment / Condo)
2096	-3.08	-60.04	Home (private)
2097	-33.35	-70.74	Residential Building (Apartment / Condo)
2098	35.23	139.70	Bus Station
2099	35.59	139.73	Caf�
2100	40.78	-74.59	Home (private)
2101	34.70	135.50	Train Station
2102	34.71	135.50	Building
2103	-33.56	-70.59	Subway
2104	-1.44	-48.48	University
2105	0.03	-51.06	Gym
2106	35.86	139.66	Train Station
2107	35.64	139.88	Train Station
2108	9.93	-84.04	University
2109	34.62	135.48	Subway
2110	35.63	139.33	Train Station
2111	35.69	139.74	Train Station
2112	39.85	-104.67	Airport
2113	32.90	-97.04	Airport
2114	35.61	139.73	Train Station
2115	35.62	139.75	Train Station
2116	4.52	101.12	Home (private)
2117	3.07	101.49	Caf�
2118	-33.68	-71.23	Home (private)
2119	-33.68	-71.21	Mall
2120	-33.68	-71.21	Mall
2121	38.39	140.38	Coworking Space
2122	5.38	100.42	University
2123	5.44	100.31	Mall
2124	52.55	13.41	Home (private)
2125	13.76	100.47	Bus Line
2126	13.76	100.50	Tech Startup
2127	35.65	139.54	Grocery Store
2128	33.21	130.51	Furniture / Home Store
2129	33.50	-111.93	Office
2130	10.10	-84.47	Building
2131	35.51	139.44	Train Station
2132	14.58	121.05	Mall
2133	35.53	139.73	Temple
2134	35.54	139.73	Train Station
2135	9.93	-84.05	Park
2136	17.41	102.80	Mall
2137	35.14	136.90	Subway
2138	1.32	103.84	Subway
2139	1.30	103.84	Mall
2140	1.30	103.85	Subway
2141	34.56	135.51	Subway
2142	14.51	121.01	Airport
2143	7.09	125.61	Mall
2144	49.59	11.02	Home (private)
2145	35.69	139.77	Subway
2146	35.50	139.69	Train Station
2147	35.53	139.70	Bus Station
2148	35.50	139.69	Field
2149	35.62	139.54	Home (private)
2150	3.12	101.62	Road
2151	3.11	101.69	Home (private)
2152	3.15	101.71	Mall
2153	35.17	136.88	Bus Line
2154	35.69	139.70	Record Shop
2155	35.34	137.12	Train Station
2156	35.34	137.12	Bus Station
2157	36.31	139.81	Train Station
2158	35.71	139.78	Platform
2159	39.87	32.73	College Gym
2160	34.83	134.69	Train Station
2161	34.92	134.55	Train Station
2162	13.77	100.57	Subway
2163	36.11	140.10	College Academic Building
2164	1.33	103.78	General College & University
2165	1.26	103.82	Mall
2166	-6.18	106.79	Multiplex
2167	35.84	139.85	Miscellaneous Shop
2168	35.70	139.77	Park
2169	35.47	139.62	Train Station
2170	34.65	135.50	Train Station
2171	35.67	139.78	Train Station
2172	35.69	139.78	Train Station
2173	35.61	139.74	Train Station
2174	35.53	139.70	Bus Station
2175	43.07	141.35	Electronics Store
2176	38.74	-9.14	University
2177	35.67	139.64	Park
2178	35.68	139.77	Train Station
2179	35.66	139.76	Plaza
2180	35.53	139.70	Mall
2181	43.11	141.32	Convenience Store
2182	35.39	139.95	Train Station
2183	35.38	139.96	General College & University
2184	35.64	140.09	Grocery Store
2185	37.12	138.24	Train Station
2186	36.93	138.23	Train Station
2187	35.83	139.90	Park
2188	35.71	139.78	Train Station
2189	35.70	139.77	Subway
2190	35.40	139.62	Train Station
2191	34.69	135.19	Train Station
2192	35.66	139.70	Video Store
2193	-33.45	-70.68	Train Station
2194	-33.45	-70.68	Bus Station
2195	1.48	103.76	Student Center
2196	1.48	103.77	Mall
2197	14.57	121.05	Office
2198	14.64	121.09	Cemetery
2199	35.67	139.92	Train Station
2200	35.71	139.96	Train
2201	-33.40	-70.58	Mall
2202	-33.44	-70.65	Plaza
2203	-33.42	-70.60	Subway
2204	34.42	132.76	Hospital
2205	35.60	139.71	Home (private)
2206	35.83	139.69	Train Station
2207	34.70	135.49	Train Station
2208	34.69	135.52	Train Station
2209	3.15	101.62	Mall
2210	2.30	102.31	Road
2211	0.03	-51.06	Government Building
2212	51.04	3.73	Home (private)
2213	51.04	3.71	Train Station
2214	35.60	139.37	Train Station
2215	35.72	139.34	Train Station
2216	37.67	140.57	Ramen /  Noodle House
2217	13.74	100.54	Train Station
2218	13.74	100.56	Subway
2219	13.72	100.58	Train Station
2220	34.78	135.41	Train Station
2221	1.35	103.94	Bus Station
2222	49.91	8.48	Home (private)
2223	35.69	140.05	Train Station
2224	35.70	139.98	Train Station
2225	35.71	139.70	Train Station
2226	14.55	121.02	Mall
2227	14.55	121.02	Mall
2228	3.13	101.69	Light Rail
2229	-15.80	-47.88	Bank
2230	25.80	-80.33	Office
2231	52.38	4.90	Train Station
2232	0.02	-51.07	Road
2233	0.02	-51.07	Home (private)
2234	-22.92	-43.18	Neighborhood
2235	-22.92	-43.18	Home (private)
2236	35.45	139.64	Train Station
2237	42.04	-87.89	Train Station
2238	42.24	-88.32	Train Station
2239	35.79	139.71	Train Station
2240	13.74	100.51	Other Great Outdoors
2241	51.33	12.32	Rental Car Location
2242	35.68	139.78	Bridge
2243	50.46	30.36	Home (private)
2244	50.45	30.49	Plaza
2245	35.69	139.70	Train Station
2246	35.01	135.76	Subway
2247	1.44	103.84	General College & University
2248	35.77	139.70	Bus Line
2249	59.84	30.26	Home (private)
2250	24.16	-110.32	Other Great Outdoors
2251	24.12	-110.32	City Hall
2252	33.56	130.43	Train Station
2253	35.14	136.90	Train Station
2254	59.33	18.06	Train Station
2255	1.30	103.86	Subway
2256	1.32	103.87	Community College
2257	35.66	139.78	Train Station
2258	52.15	5.37	Train Station
2259	-12.10	-76.99	Home (private)
2260	-23.59	-46.66	Park
2261	35.17	136.90	Subway
2262	-1.45	-48.49	High School
2263	3.07	101.51	Fast Food Restaurant
2264	45.57	9.36	Food Court
2265	-33.48	-70.62	Subway
2266	40.99	39.77	College Academic Building
2267	41.00	39.76	Mall
2268	39.90	32.86	Road
2269	34.72	135.52	Building
2270	9.84	-83.87	Neighborhood
2271	21.28	-157.83	Mall
2272	41.07	28.98	College Academic Building
2273	41.06	28.99	Mall
2274	51.45	-0.34	Neighborhood
2275	-22.92	-43.18	Home (private)
2276	-33.04	-71.59	College Engineering Building
2277	-33.04	-71.60	College Quad
2278	-33.04	-71.59	College Engineering Building
2279	-33.05	-71.61	Bus Station
2280	-23.53	-46.63	Subway
2281	-23.53	-46.54	Subway
2282	-29.99	-51.18	Airport
2283	10.32	123.91	Mall
2284	14.52	121.02	Hotel
2285	34.76	-77.10	Home (private)
2286	6.04	116.17	Home (private)
2287	35.88	139.74	Train Station
2288	34.64	135.51	Mall
2289	54.95	-1.54	Building
2290	34.57	136.55	Train Station
2291	-33.45	-70.65	Residential Building (Apartment / Condo)
2292	35.53	139.52	Train Station
2293	1.45	124.82	Home (private)
2294	1.48	124.83	Park
2295	42.79	141.68	Airport
2296	35.59	139.73	Bus Station
2297	3.01	101.79	Home (private)
2298	19.36	-99.12	University
2299	0.03	-51.06	Home (private)
2300	3.07	101.50	Law School
2301	3.07	101.52	Mall
2302	-23.55	-46.64	Subway
2303	-25.42	-49.26	Hospital
2304	2.81	101.51	Malaysian Restaurant
2305	35.17	136.89	Bridge
2306	34.74	135.48	Train Station
2307	2.22	102.25	Bus Line
2308	35.45	139.64	Train Station
2309	35.69	140.02	Mall
2310	35.51	139.62	Train Station
2311	35.48	139.61	Subway
2312	5.44	100.31	Multiplex
2313	35.57	139.71	Home (private)
2314	35.66	138.60	Train Station
2315	35.71	138.45	Train Station
2316	35.88	139.64	Train Station
2317	35.69	139.70	Hobby Shop
2318	3.07	101.59	General College & University
2319	36.37	139.73	Train Station
2320	37.54	126.94	Residential Building (Apartment / Condo)
2321	9.93	-84.08	Scenic Lookout
2322	3.08	101.71	Bus Station
2323	3.13	101.69	Train Station
2324	3.11	101.58	Mall
2325	3.03	101.72	Mall
2326	35.68	139.77	Bus Station
2327	4.29	117.90	Home (private)
2328	3.17	101.67	Mall
2329	35.25	136.25	Train Station
2330	35.78	139.50	Doctor's Office
2331	-12.13	-76.97	Home (private)
2332	41.14	-81.51	Home (private)
2333	37.65	138.93	Department Store
2334	16.43	102.82	Mall
2335	35.67	139.73	Mall
2336	35.63	139.71	Train Station
2337	4.82	-75.69	Bridge
2338	4.70	-74.14	Airport
2339	13.75	100.53	Multiplex
2340	13.75	100.53	Train Station
2341	13.64	100.68	Furniture / Home Store
2342	-6.15	106.89	Gym
2343	-6.15	106.89	Mall
2344	-6.16	106.91	Mall
2345	2.19	102.25	Mall
2346	3.15	101.71	Mall
2347	3.13	101.69	Train Station
2348	33.59	130.42	Hobby Shop
2349	35.79	139.47	Train Station
2350	35.66	139.70	Subway
2351	35.73	139.71	Department Store
2352	35.70	139.64	Train Station
2353	-33.45	-70.64	Home (private)
2354	-33.43	-70.62	Subway
2355	34.84	137.75	Rest Area
2356	35.71	139.78	Train Station
2357	35.35	137.10	Gas Station / Garage
2358	35.64	139.31	Train Station
2359	35.70	139.77	Hobby Shop
2360	14.56	121.02	Office
2361	14.55	121.03	Mall
2362	14.58	120.98	Mall
2363	14.69	120.98	Mall
2364	-33.44	-70.64	Subway
2365	-15.79	-47.88	Office
2366	35.66	139.54	College Residence Hall
2367	35.79	139.79	Train Station
2368	13.83	100.54	Home (private)
2369	41.72	-87.79	Home (private)
2370	13.92	100.60	Airport
2371	35.64	139.61	Sculpture Garden
2372	35.64	139.61	Sculpture Garden
2373	35.09	137.16	Train Station
2374	13.73	100.53	Mall
2375	35.61	139.57	Monument / Landmark
2376	35.69	139.70	Train Station
2377	3.14	101.78	Home (private)
2378	1.46	103.76	Flea Market
2379	-33.37	-70.68	Mall
2380	-33.44	-70.65	Subway
2381	51.08	4.44	Road
2382	51.03	4.48	Plaza
2383	51.03	4.48	College Classroom
2384	1.51	103.83	Tattoo Parlor
2385	35.72	140.15	Home (private)
2386	55.76	37.66	Mall
2387	55.82	37.50	Mall
2388	34.98	135.90	Convenience Store
2389	34.98	135.90	Fast Food Restaurant
2390	14.58	121.04	Home (private)
2391	-33.05	-71.63	Home (private)
2392	33.81	-117.92	Theme Park
2393	33.81	-117.92	Theme Park
2394	38.46	27.10	Neighborhood
2395	38.46	27.16	Road
2396	-25.09	-50.15	Mall
2397	-25.08	-50.14	Home (private)
2398	-33.44	-70.64	Grocery Store
2399	-33.44	-70.64	Grocery Store
2400	29.30	47.93	Mall
2401	-33.40	-70.79	Airport
2402	14.56	121.03	Office
2403	-33.45	-70.65	Park
2404	-33.45	-70.65	Park
2405	25.72	-100.23	Home (private)
2406	35.69	139.69	Subway
2407	-2.99	-47.36	Residential Building (Apartment / Condo)
2408	3.10	101.71	Residential Building (Apartment / Condo)
2409	19.37	-99.14	Home (private)
2410	19.37	-99.14	Park
2411	19.37	-99.14	Bus Station
2412	3.08	101.58	Mall
2413	19.42	-99.10	Home (private)
2414	50.20	9.19	Train Station
2415	50.12	8.93	Train Station
2416	51.43	5.48	Home (private)
2417	35.67	139.78	Train Station
2418	-33.52	-70.58	University
2419	41.05	29.05	Other Great Outdoors
2420	-23.66	-70.40	Housing Development
2421	27.96	-82.52	Office
2422	28.00	-82.45	Home (private)
2423	9.94	-84.15	Mall
2424	35.73	140.07	Mall
2425	-0.04	-51.16	Home (private)
2426	-39.81	-73.25	High School
2427	35.31	138.97	Rest Area
2428	3.04	101.58	Asian Restaurant
2429	35.55	139.65	Convenience Store
2430	-33.51	-70.61	Mall
2431	-33.52	-70.72	Mall
2432	-3.08	-60.08	Housing Development
2433	9.93	-84.07	Other Great Outdoors
2434	10.00	-84.12	General Travel
2435	-12.06	-77.11	Home (private)
2436	-33.51	-70.59	Subway
2437	-12.06	-77.04	Mall
2438	9.94	-84.05	University
2439	35.49	139.63	Train Station
2440	35.73	139.56	Train Station
2441	35.73	139.58	Train Station
2442	3.15	101.70	Bus Station
2443	-23.57	-46.69	Nightclub
2444	35.64	139.80	Train Station
2445	35.68	139.78	Library
2446	35.73	139.72	Building
2447	-3.11	-59.97	Home (private)
2448	-8.03	-34.88	Home (private)
2449	1.36	103.96	Bus Station
2450	14.60	-61.07	Other Great Outdoors
2451	42.07	-71.04	Paper / Office Supplies Store
2452	14.56	121.01	Residential Building (Apartment / Condo)
2453	3.22	101.75	Home (private)
2454	38.91	-77.04	Gay Bar
2455	35.84	139.55	Train Station
2456	21.29	-157.84	Mall
2457	35.63	139.52	Train Station
2458	-6.20	106.82	Mall
2459	-12.13	-77.02	Other Great Outdoors
2460	34.96	138.40	Mall
2461	35.71	139.65	Japanese Restaurant
2462	43.06	141.35	Subway
2463	33.84	130.91	Department Store
2464	5.35	100.35	Bridge
2465	43.20	141.00	Art Gallery
2466	5.41	100.33	Mall
2467	-33.44	-70.63	Building
2468	-33.44	-70.63	Residential Building (Apartment / Condo)
2469	13.69	100.75	Airport
2470	34.66	135.51	Hobby Shop
2471	34.66	135.51	Subway
2472	35.43	139.40	Rest Area
2473	-6.25	106.74	Home (private)
2474	36.55	139.87	Park
2475	35.76	139.69	Train Station
2476	35.70	139.74	Train Station
2477	33.60	130.36	Baseball Stadium
2478	-15.63	-56.01	Home (private)
2479	-33.45	-70.64	Building
2480	35.77	139.74	Subway
2481	35.75	139.81	Train Station
2482	35.87	139.94	Train Station
2483	34.63	135.47	Bus Station
2484	34.68	135.52	Subway
2485	34.65	135.47	Bus Station
2486	34.67	135.48	Subway
2487	34.81	135.34	Train Station
2488	34.89	135.23	Train Station
2489	-23.60	-46.56	Home (private)
2490	34.68	135.50	Subway
2491	34.69	135.78	Train Station
2492	33.59	130.42	Department Store
2493	35.65	140.04	Train Station
2494	33.60	130.45	Subway
2495	42.79	141.68	Airport Terminal
2496	36.08	140.11	Bus Station
2497	13.83	100.67	Home (private)
2498	35.66	139.70	Electronics Store
2499	41.07	29.01	Home (private)
2500	35.56	139.70	Bridge
2501	34.67	135.46	Park
2502	34.68	135.48	Hospital
2503	41.00	28.87	University
2504	35.91	139.48	Train Station
2505	35.70	139.77	Arcade
2506	-12.08	-77.09	Office
2507	35.64	139.77	Bridge
2508	43.07	141.35	Bus Line
2509	43.06	141.35	Road
2510	3.15	101.62	Multiplex
2511	28.55	-81.35	Coffee Shop
2512	14.73	121.06	Mall
2513	35.71	139.69	Subway
2514	51.94	5.92	Bus Line
2515	6.13	100.37	Home (private)
2516	13.68	100.41	Home (private)
2517	35.48	140.04	Train Station
2518	34.70	135.50	Mall
2519	34.81	135.45	Train Station
2520	41.05	28.99	Neighborhood
2521	36.06	136.22	Train Station
2522	36.32	139.01	Electronics Store
2523	14.52	121.04	Home (private)
2524	14.55	121.06	Mall
2525	13.70	100.59	Home (private)
2526	35.68	139.68	Train Station
2527	35.95	139.99	Train Station
2528	3.58	98.67	Mall
2529	3.57	98.68	Airport
2530	35.68	139.77	General Travel
2531	41.06	29.04	Caf�
2532	40.98	29.06	Neighborhood
2533	-3.08	-60.01	Home (private)
2534	4.04	101.04	Building
2535	29.16	48.10	College Classroom
2536	37.62	-122.39	Airport
2537	-23.56	-46.63	Home (private)
2538	-33.36	-70.73	Home (private)
2539	20.53	-97.46	Plaza
2540	-3.07	-60.09	Home (private)
2541	-3.07	-60.09	Home (private)
2542	-3.09	-60.00	High School
2543	3.14	101.70	Miscellaneous Shop
2544	34.68	135.50	Convenience Store
2545	34.71	135.50	Subway
2546	34.69	135.19	Train Station
2547	13.96	100.49	Home (private)
2548	35.00	135.76	Road
2549	26.21	127.65	Airport
2550	35.58	139.64	Train Station
2551	35.91	140.20	Grocery Store
2552	14.59	121.06	Mall
2553	14.57	121.05	Mall
2554	36.23	137.94	Road
2555	37.48	126.98	Subway
2556	-6.91	107.62	Middle School
2557	-6.88	107.58	Home (private)
2558	-6.22	106.80	Mall
2559	-6.19	106.82	Mall
2560	-6.91	107.61	Mall
2561	-6.93	107.64	Mall
2562	-25.37	-49.08	City Hall
2563	36.67	137.19	Bridge
2564	-26.25	-48.85	Mall
2565	-23.59	-46.64	University
2566	22.32	113.93	Airport
2567	22.45	114.03	Subway
2568	22.30	114.18	Train Station
2569	9.99	-84.11	Gym
2570	-6.19	106.78	High School
