followee	follower
1862	1723
1862	3496
1863	1637
1864	171
1864	3032
1865	1576
1865	3604
1865	3690
1865	3778
1866	2323
1866	2929
1867	16
1867	980
1868	3822
1869	1196
1869	1558
1869	3558
1870	82
1870	276
1870	523
1870	733
1870	836
1870	855
1870	1203
1870	1235
1870	1342
1870	1546
1870	2012
1870	2918
1870	3091
1870	3544
1870	3676
1870	3947
1871	21
1872	431
1872	779
1872	1620
1872	2319
1872	2364
1872	3720
1872	4131
1873	1364
1873	3108
1873	3539
1874	129
1874	301
1874	406
1874	420
1874	458
1874	954
1874	1083
1874	1348
1874	1790
1874	1795
1874	1943
1874	2061
1874	2113
1874	2992
1874	3034
1874	3040
1874	3351
1874	3735
1874	4033
1874	4089
1875	232
1875	267
1875	986
1875	1462
1875	4007
1876	282
1876	467
1876	1649
1877	3102
1878	568
1879	954
1879	1346
1880	1728
1881	570
1882	614
1883	1939
1884	2309
1885	46
1885	70
1885	141
1885	276
1885	313
1885	538
1885	549
1885	615
1885	660
1885	729
1885	732
1885	757
1885	758
1885	766
1885	772
1885	776
1885	806
1885	829
1885	852
1885	890
1885	964
1885	1000
1885	1001
1885	1148
1885	1187
1885	1230
1885	1503
1885	1507
1885	1630
1885	1797
1885	2365
1885	2494
1885	2507
1885	2559
1885	2580
1885	2663
1885	2729
1885	2900
1885	3023
1885	3030
1885	3350
1885	3455
1885	3544
1885	3722
1885	3905
1885	3946
1885	4037
1886	1913
1887	785
1887	1428
1887	3081
1888	134
1889	3977
1890	1466
1891	3277
1891	3836
1892	857
1893	3278
1893	4120
1894	1697
1895	1784
1896	1403
1897	801
1897	1835
1897	2982
1897	3515
1897	3787
1897	3836
1898	1183
1898	3450
1899	2152
1900	2132
1900	4013
1901	159
1901	3073
1901	3706
1901	4141
1902	346
1902	887
1902	961
1902	1691
1903	3308
1904	2155
1904	3783
1905	1796
1905	2716
1905	3906
1906	2673
1907	427
1907	2244
1907	3006
1907	4193
1908	2894
1909	868
1909	2246
1909	2921
1909	3719
1910	145
1910	861
1910	1010
1910	1218
1910	2892
1910	3214
1910	3645
1911	1461
1911	2475
1911	3149
1911	3288
1911	4096
1912	153
1912	1130
1912	1142
1912	1367
1912	1391
1912	1578
1912	4079
1912	4195
1913	1886
1914	24
1915	2523
1916	168
1916	681
1916	861
1916	2833
1916	2934
1916	3374
1916	3645
1916	4031
1917	6
1917	442
1917	1504
1918	3762
1919	2219
1919	3787
1920	3472
1921	2049
1921	2248
1921	2701
1921	3821
1922	3
1923	1172
1924	3243
1925	72
1925	3425
1925	3595
1925	4106
1926	1693
1927	3442
1928	480
1928	1084
1928	1337
1928	1801
1928	1940
1928	1953
1928	2306
1928	2974
1928	3187
1928	3639
1928	3842
1928	4176
1928	4177
1929	379
1930	511
1931	1764
1932	328
1933	2322
1934	882
1934	920
1934	1148
1934	1193
1934	1599
1934	1627
1934	1630
1934	1995
1934	3422
1934	3465
1934	3511
1934	4037
1935	338
1935	396
1935	2404
1936	2889
1937	3230
1938	2448
1939	1883
1940	408
1940	480
1940	481
1940	995
1940	1337
1940	1411
1940	1541
1940	1760
1940	1801
1940	1928
1940	1953
1940	1975
1940	2032
1940	2094
1940	2118
1940	2268
1940	2293
1940	2295
1940	2306
1940	2353
1940	2459
1940	2461
1940	2974
1940	3109
1940	3183
1940	3297
1940	3437
1940	3460
1940	3635
1940	3639
1940	3780
1940	3984
1940	4050
1940	4176
1941	328
1941	1259
1941	1986
1942	1751
1943	206
1943	420
1943	458
1943	496
1943	632
1943	985
1943	1060
1943	1083
1943	1673
1943	1795
1943	1874
1943	2113
1943	2169
1943	2387
1943	2600
1943	2851
1943	2879
1943	2968
1943	3095
1943	3615
1943	3735
1944	2780
1945	1766
1945	3956
1945	4087
1946	429
1946	1409
1947	1519
1947	2855
1947	3279
1947	3926
1948	3473
1949	787
1949	3103
1949	4076
1950	25
1950	270
1950	1982
1950	2074
1950	2233
1950	2477
1950	3563
1950	3719
1951	70
1951	684
1951	836
1951	1235
1952	896
1952	1361
1952	1512
1952	1524
1952	3211
1953	60
1953	93
1953	408
1953	480
1953	995
1953	1099
1953	1337
1953	1411
1953	1541
1953	1760
1953	1779
1953	1928
1953	1940
1953	2032
1953	2118
1953	2306
1953	2353
1953	2362
1953	2395
1953	2459
1953	2974
1953	3037
1953	3109
1953	3187
1953	3297
1953	3460
1953	3635
1953	3780
1953	3815
1953	3816
1953	3842
1953	4050
1954	508
1955	1407
1956	270
1956	632
1956	1083
1956	2113
1956	2377
1956	3285
1957	2196
1957	4110
1958	589
1958	3472
1959	3814
1960	2863
1961	4121
1962	2081
1962	2563
1963	12
1963	129
1963	253
1963	301
1963	1025
1963	1673
1963	1790
1963	1795
1963	2309
1963	3339
1963	3383
1963	3735
1963	3765
1963	4034
1964	6
1964	569
1964	1773
1964	1981
1964	2231
1964	2632
1964	2808
1964	3167
1964	3208
1964	3656
1964	3691
1964	3714
1964	4172
1965	894
1965	983
1965	2876
1966	639
1966	3724
1967	1528
1968	82
1968	141
1968	267
1968	368
1968	781
1968	927
1968	1034
1968	1118
1968	1175
1968	1223
1968	1235
1968	1579
1968	1630
1968	3080
1968	3281
1968	3420
1968	3422
1968	3515
1968	3544
1968	3681
1968	3771
1968	3787
1968	3947
1969	629
1969	2149
1969	3856
1970	4143
1971	2817
1971	4077
1972	3983
1973	114
1973	1163
1973	1216
1973	1478
1973	1558
1973	1597
1973	2288
1973	2519
1973	2790
1973	3281
1973	3302
1973	3922
1973	4082
1974	2032
1974	3069
1975	1337
1975	1760
1975	1940
1975	3635
1975	3780
1975	3842
1975	4050
1976	118
1976	170
1976	295
1976	654
1976	738
1976	925
1976	932
1976	1134
1976	1505
1977	1514
1977	2417
1978	2791
1979	289
1979	1992
1979	3648
1980	2161
1981	182
1981	502
1981	1773
1981	1964
1981	2632
1981	2808
1981	2920
1981	3499
1981	3691
1981	3755
1982	1950
1982	2483
1982	3213
1983	2820
1984	3541
1985	286
1985	321
1985	609
1985	1394
1985	2610
1985	3568
1986	328
1986	365
1986	1232
1986	1941
1986	2373
1986	3017
1986	4140
1987	3072
1988	1245
1989	3629
1990	2373
1990	2658
1990	3247
1991	831
1991	1807
1991	2917
1991	3659
1991	4056
1992	1422
1992	1526
1992	1979
1992	3648
1993	186
1993	1102
1993	2027
1993	2845
1994	2039
1994	2414
1994	3445
1995	707
1995	1934
1996	260
1997	1477
1997	2736
1998	105
1998	186
1998	1139
1998	1187
1999	543
2000	3336
2001	534
2001	1644
2001	1785
2001	3009
2001	3703
2001	3997
2002	2166
2003	98
2003	225
2004	1249
2004	1471
2004	1701
2004	1759
2004	3255
2004	3583
2004	3872
2005	1337
2005	3816
2006	1285
2007	57
2007	121
2007	1245
2007	1430
2007	1481
2007	1581
2007	2011
2007	2574
2007	3013
2007	3125
2007	4049
2008	1421
2009	1145
2010	2191
2010	3554
2010	3574
2011	447
2011	1294
2011	2007
2011	3013
2011	3303
2011	3412
2011	3456
2011	3557
2011	3584
2011	4158
2012	385
2012	733
2012	752
2012	920
2012	1870
2012	2207
2012	3357
2012	3626
2012	3817
2013	768
2013	1029
2013	2997
2014	312
2014	408
2014	480
2014	481
2014	1101
2014	1337
2014	1712
2014	1779
2014	2032
2014	2094
2014	2118
2014	2137
2014	2395
2014	2459
2014	3183
2014	3187
2014	3639
2014	3984
2014	4176
2015	2299
2016	820
2016	1257
2016	3073
2016	3972
2017	358
2017	1091
2017	1440
2017	2289
2017	2520
2017	3274
2017	4057
2018	3903
2019	871
2020	2573
2020	3847
2021	2929
2022	1756
2023	3331
2024	1049
2024	1069
2024	1201
2024	2866
2024	3111
2024	3420
2024	3564
2025	1160
2025	2254
2026	16
2026	784
2026	1113
2026	1236
2026	1248
2026	2036
2026	2571
2026	2582
2026	3855
2026	4068
2027	82
2027	140
2027	1013
2027	1034
2027	1139
2027	1186
2027	1597
2027	1630
2027	1993
2027	2262
2027	2982
2027	3281
2027	3771
2027	4135
2028	758
2028	887
2028	943
2028	1191
2028	2695
2028	3027
2029	38
2029	289
2029	3648
2030	1075
2031	807
2032	3
2032	93
2032	163
2032	408
2032	475
2032	480
2032	481
2032	995
2032	1101
2032	1337
2032	1541
2032	1572
2032	1940
2032	1953
2032	1974
2032	2014
2032	2094
2032	2268
2032	2293
2032	2295
2032	2306
2032	2362
2032	2395
2032	2461
2032	2471
2032	2805
2032	2974
2032	3069
2032	3109
2032	3183
2032	3297
2032	3441
2032	3460
2032	3471
2032	3479
2032	3504
2032	3553
2032	3606
2032	3639
2032	3780
2032	3815
2032	3881
2032	3984
2032	4050
2032	4177
2033	3626
2033	4000
2033	4007
2034	402
2035	1081
2035	1309
2036	15
2036	2026
2037	1563
2038	71
2038	112
2038	251
2038	1026
2038	3873
2038	4078
2039	1994
2040	335
2040	1428
2040	2238
2041	1037
2041	2393
2042	2677
2043	1006
2043	2084
2044	362
2044	825
2044	2058
2044	2166
2044	2564
2044	2596
2044	2860
2044	4097
2045	570
2045	852
2045	1242
2045	1273
2045	1763
2045	1816
2045	1840
2045	3245
2046	73
2046	149
2046	313
2046	358
2046	574
2046	887
2046	901
2046	1067
2046	2154
2046	2171
2046	2562
2046	2793
2046	2975
2047	65
2047	82
2047	143
2047	186
2047	223
2047	302
2047	313
2047	660
2047	672
2047	690
2047	800
2047	806
2047	993
2047	1139
2047	1263
2047	1298
2047	1583
2047	1585
2047	1629
2047	1691
2047	1815
2047	1843
2047	2160
2047	3591
2048	1519
2048	2155
2048	2875
2048	3516
2049	1
2049	354
2049	1921
2049	2248
2049	2701
2049	3821
2050	458
2050	500
2050	2074
2050	2335
2050	2413
2050	2600
2050	3285
2050	3765
2051	1149
2051	1151
2051	3669
2052	310
2053	81
2053	82
2053	358
2053	552
2053	668
2053	740
2053	852
2053	867
2053	2273
2053	2505
2053	2520
2053	2526
2053	2615
2053	2907
2053	2944
2053	3202
2053	3347
2053	3729
2053	4057
2054	537
2055	2188
2056	3598
2057	1640
2058	378
2058	563
2058	2044
2058	2619
2059	3521
2059	4142
2060	2304
2060	2693
2061	533
2061	1874
2061	2077
2061	2313
2061	3161
2062	334
2062	474
2062	1802
2062	2089
2062	2841
2063	2750
2064	2560
2065	3908
2066	1821
2066	3965
2066	4023
2067	780
2067	859
2067	3125
2067	3391
2068	1356
2069	2118
2070	1523
2070	3378
2071	1526
2071	2680
2072	3572
2073	369
2073	1348
2073	1357
2073	1790
2073	2174
2073	2465
2073	3326
2073	3385
2073	3593
2074	216
2074	270
2074	420
2074	432
2074	496
2074	571
2074	744
2074	858
2074	894
2074	981
2074	983
2074	985
2074	1041
2074	1060
2074	1083
2074	1096
2074	1108
2074	1448
2074	1673
2074	1790
2074	1805
2074	1950
2074	2050
2074	2113
2074	2282
2074	2309
2074	2377
2074	2465
2074	2477
2074	2630
2074	3034
2074	3040
2074	3057
2074	3058
2074	3246
2074	3285
2074	3735
2074	3858
2074	4034
2074	4173
2075	1295
2075	1463
2076	3268
2077	1346
2077	1778
2077	2061
2077	2099
2077	2115
2077	2425
2077	2680
2077	3011
2077	3161
2077	4084
2077	4089
2077	4181
2078	3659
2079	1505
2080	128
2080	226
2080	647
2080	773
2080	1740
2080	3350
2081	1962
2081	2220
2082	703
2083	1407
2083	2789
2083	3271
2083	3655
2083	3944
2084	130
2084	184
2084	1519
2084	2043
2084	2875
2084	3423
2085	3632
2086	54
2086	78
2086	158
2086	248
2086	261
2086	329
2086	563
2086	579
2086	580
2086	603
2086	1017
2086	1087
2086	1170
2086	1428
2086	1464
2086	1771
2086	1807
2086	2331
2086	2506
2086	2660
2086	2997
2087	2443
2088	270
2088	406
2088	632
2088	1348
2088	2718
2088	2897
2088	3377
2088	4181
2089	2062
2090	322
2090	2159
2090	2270
2090	3329
2091	3381
2092	2655
2092	3015
2093	3693
2093	4008
2094	312
2094	408
2094	480
2094	481
2094	491
2094	505
2094	1099
2094	1101
2094	1337
2094	1541
2094	1673
2094	1712
2094	1760
2094	1940
2094	2014
2094	2032
2094	2118
2094	2353
2094	2459
2094	2471
2094	3158
2094	3187
2094	3297
2094	3460
2094	3479
2094	3553
2094	3639
2094	3780
2094	3984
2094	4176
2094	4177
2095	488
2096	4011
2097	2479
2098	272
2098	2611
2098	3335
2098	3423
2099	1346
2099	1448
2099	2077
2099	2680
2099	3808
2100	3426
2101	1514
2102	210
2102	504
2102	609
2102	1394
2102	1515
2102	2385
2102	2451
2102	2540
2102	2719
2102	2958
2103	155
2103	592
2103	3203
2104	1646
2105	734
2106	2971
2107	1427
2108	3749
2109	1498
2109	1554
2109	1589
2109	2303
2110	1009
2111	3814
2112	1393
2113	206
2113	270
2113	277
2113	420
2113	428
2113	458
2113	496
2113	590
2113	632
2113	744
2113	912
2113	1083
2113	1086
2113	1108
2113	1673
2113	1774
2113	1795
2113	1799
2113	1874
2113	1943
2113	1956
2113	2074
2113	2134
2113	2247
2113	2377
2113	2485
2113	2879
2113	2899
2113	2909
2113	2968
2113	2992
2113	3011
2113	3383
2113	3457
2113	3643
2113	3858
2113	4006
2113	4033
2114	1205
2114	3941
2115	2077
2115	2335
2116	3451
2117	2154
2118	3
2118	93
2118	312
2118	408
2118	465
2118	480
2118	491
2118	505
2118	995
2118	1099
2118	1331
2118	1337
2118	1411
2118	1541
2118	1779
2118	1801
2118	1940
2118	1953
2118	2014
2118	2069
2118	2094
2118	2137
2118	2268
2118	2295
2118	2306
2118	2362
2118	2459
2118	2461
2118	2471
2118	2805
2118	2868
2118	2974
2118	3069
2118	3297
2118	3320
2118	3441
2118	3460
2118	3504
2118	3553
2118	3606
2118	3635
2118	3639
2118	3780
2118	3816
2118	3842
2118	3881
2118	3984
2118	4176
2118	4177
2119	2449
2120	3684
2121	2169
2121	2413
2121	3237
2122	16
2122	1082
2122	1465
2122	1702
2122	3522
2123	3276
2124	457
2124	3010
2124	3071
2124	3153
2124	3720
2125	1570
2125	3155
2126	2296
2127	751
2127	2453
2128	1626
2129	1672
2130	168
2130	623
2130	643
2130	861
2130	1000
2130	1505
2130	3214
2130	3233
2130	3629
2130	3645
2130	3708
2130	3766
2131	2725
2132	254
2132	1004
2132	1461
2132	1696
2132	1900
2132	3495
2133	132
2133	579
2133	606
2133	917
2133	1002
2133	4056
2134	12
2134	301
2134	500
2134	1060
2134	1083
2134	1108
2134	1431
2134	2113
2134	2485
2134	3040
2135	270
2135	954
2135	1086
2135	2643
2135	2726
2135	3643
2136	575
2136	609
2136	3480
2137	2014
2137	2118
2138	554
2138	619
2138	1146
2138	1203
2138	1546
2138	2321
2138	2918
2139	2319
2139	3497
2140	2577
2140	2659
2141	1088
2141	1117
2141	1339
2141	1510
2141	2243
2141	2332
2141	3491
2142	98
2142	239
2142	339
2142	678
2142	1439
2142	2788
2142	2855
2142	2955
2142	3279
2142	3926
2143	853
2143	1034
2143	1167
2143	3603
2144	1245
2144	1841
2144	4049
2145	1533
2145	1818
2145	2374
2145	2391
2145	2450
2145	3945
2145	4100
2145	4189
2146	2290
2147	1414
2148	607
2149	629
2149	1969
2149	3369
2149	3856
2149	3942
2150	408
2150	481
2150	1712
2150	2395
2150	3187
2150	3639
2151	390
2151	1671
2152	371
2152	1899
2153	92
2153	558
2153	2568
2154	73
2154	135
2154	247
2154	358
2154	574
2154	1067
2154	2046
2154	2117
2154	2548
2154	2975
2154	3757
2154	3824
2155	98
2155	130
2155	1006
2155	1519
2155	1904
2155	2048
2155	2875
2155	2948
2155	3219
2155	3423
2155	3516
2155	3585
2155	3783
2155	4180
2156	538
2156	570
2156	1678
2157	2345
2157	3224
2157	3314
2158	2482
2159	322
2159	2090
2159	2270
2159	3329
2160	143
2160	223
2160	801
2160	1263
2160	1298
2160	1583
2160	1585
2160	1629
2160	2047
2160	3787
2161	1980
2162	1690
2162	3300
2163	1472
2163	3755
2164	3397
2164	3798
2165	3659
2166	82
2166	362
2166	825
2166	1840
2166	2002
2166	2044
2166	2596
2166	4097
2167	1789
2167	2323
2167	2352
2168	103
2168	809
2168	932
2168	1020
2168	2327
2168	3758
2168	4079
2169	12
2169	206
2169	216
2169	985
2169	1096
2169	1943
2169	2121
2169	2282
2170	3082
2171	2046
2171	2285
2171	2886
2172	837
2173	706
2173	2518
2173	2931
2173	3590
2174	630
2174	987
2174	1655
2174	1790
2174	2073
2174	2483
2174	3385
2174	3593
2174	3719
2175	949
2175	1033
2175	3732
2175	4079
2176	1387
2176	2405
2176	2544
2177	2433
2178	959
2178	1221
2178	1587
2178	4047
2179	1001
2179	2386
2179	3322
2180	779
2181	406
2181	3385
2182	3225
2182	4048
2183	1543
2184	1091
2184	2262
2185	1724
2186	2510
2187	717
2187	4060
2188	1202
2188	1724
2188	2055
2188	2893
2189	2772
2190	3787
2191	1762
2191	2010
2191	2369
2191	2840
2191	2927
2191	3554
2191	3574
2192	3049
2192	3348
2193	3380
2194	1793
2194	2949
2195	173
2196	1957
2197	3972
2198	342
2199	1605
2199	2591
2200	690
2200	801
2201	225
2201	272
2201	1519
2202	45
2202	2385
2203	750
2203	2213
2203	2669
2203	2852
2203	3264
2203	3476
2203	3538
2203	3653
2203	4035
2204	82
2204	606
2205	121
2205	819
2205	880
2205	1132
2205	1430
2205	2530
2205	2947
2205	3013
2205	3125
2206	3835
2207	82
2207	659
2207	829
2207	920
2207	1111
2207	1203
2207	2012
2207	2549
2207	2918
2207	3236
2207	3357
2207	3358
2207	3609
2207	3797
2207	3817
2208	123
2209	1519
2209	2875
2209	4015
2210	1672
2210	4013
2211	1288
2211	1306
2211	2486
2211	2766
2212	3475
2213	2203
2214	595
2215	1616
2216	573
2217	2861
2218	1147
2218	1374
2218	1746
2218	2223
2218	2822
2218	3019
2218	3075
2219	186
2219	835
2219	1556
2219	1919
2219	2453
2220	2081
2221	278
2221	682
2221	973
2221	1197
2221	1228
2221	1240
2221	1417
2221	1691
2221	2943
2221	3277
2221	3338
2221	3678
2221	3787
2221	3836
2222	610
2222	2832
2223	2218
2223	3860
2224	3896
2225	2427
2226	1459
2226	1738
2226	2307
2227	2686
2227	3438
2228	2276
2228	3963
2229	1451
2230	2795
2231	1773
2231	1964
2231	3650
2232	858
2232	1086
2232	1774
2232	3615
2233	1950
2233	3296
2234	537
2234	678
2234	3616
2235	3547
2236	974
2236	1413
2236	1434
2236	3447
2236	3709
2237	1648
2237	3007
2238	304
2238	335
2238	625
2238	758
2238	964
2238	1126
2238	1217
2238	1594
2238	1627
2238	1752
2238	1850
2238	2040
2238	2288
2238	2663
2238	2979
2238	3465
2239	2602
2240	29
2241	1335
2242	762
2242	1114
2242	2319
2242	2521
2242	3192
2242	4019
2243	2141
2243	3491
2244	427
2244	1907
2244	4193
2245	1672
2245	3424
2246	1909
2247	1347
2247	1859
2247	2113
2247	2413
2248	1
2248	354
2248	1921
2248	2049
2248	2701
2248	3821
2249	2444
2249	3334
2250	4150
2251	575
2252	1364
2252	2296
2252	3539
2253	3220
2254	1813
2254	2025
2254	2834
2255	1538
2255	2550
2255	3514
2255	3638
2256	1138
2256	1509
2256	4127
2257	1610
2257	3783
2257	4042
2258	242
2258	362
2258	611
2258	864
2258	889
2258	941
2258	1594
2258	2564
2258	2860
2258	3629
2258	4067
2258	4097
2259	916
2260	3546
2261	2853
2262	17
2262	23
2262	1711
2262	1753
2262	2027
2262	2184
2262	2549
2262	2614
2262	3307
2263	2627
2264	1378
2265	100
2265	1428
2265	3718
2266	234
2266	2965
2267	1488
2267	1617
2267	1736
2267	3106
2268	1760
2268	1940
2268	2032
2268	2118
2268	3881
2269	1857
2269	2853
2270	322
2270	2090
2270	2159
2270	3329
2271	125
2272	3920
2273	20
2273	23
2273	71
2273	81
2273	221
2273	358
2273	526
2273	552
2273	594
2273	620
2273	668
2273	711
2273	809
2273	854
2273	877
2273	892
2273	1026
2273	1190
2273	1274
2273	1296
2273	1443
2273	1674
2273	1740
2273	1816
2273	2053
2273	2289
2273	2505
2273	2526
2273	2549
2273	2567
2273	2576
2273	2584
2273	2615
2273	2813
2273	2907
2273	2944
2273	3160
2273	3202
2273	3274
2273	3309
2273	3347
2273	3357
2273	3477
2273	3729
2273	4057
2274	3469
2275	18
2275	228
2275	656
2275	832
2275	969
2275	1008
2275	1147
2275	1315
2275	1374
2275	1586
2275	1777
2275	2493
2275	2652
2275	2730
2275	2985
2275	3759
2276	2228
2276	2294
2276	3963
2277	3135
2278	973
2278	3787
2279	964
2279	2405
2280	1764
2281	1743
2282	12
2282	858
2282	981
2282	1060
2282	1450
2282	2074
2282	2169
2282	3246
2282	4034
2282	4173
2283	353
2283	411
2283	454
2283	1120
2283	1330
2283	1386
2283	2401
2283	2720
2283	2894
2283	3093
2283	3102
2283	3151
2283	3534
2283	4012
2283	4062
2284	1091
2284	1486
2284	2649
2284	2934
2284	4057
2285	306
2285	588
2285	600
2285	887
2285	901
2285	1045
2285	1058
2285	1118
2285	1278
2285	1301
2285	1558
2285	2171
2285	2286
2285	2762
2285	2790
2285	2975
2285	3338
2285	3544
2285	3722
2285	3769
2285	4000
2286	940
2286	1034
2286	1235
2286	1558
2286	1630
2286	2285
2286	2982
2286	3787
2286	4003
2286	4171
2287	3493
2288	2
2288	615
2288	628
2288	723
2288	772
2288	788
2288	827
2288	854
2288	992
2288	1163
2288	1296
2288	1437
2288	1444
2288	1464
2288	1605
2288	1840
2288	1973
2288	2238
2288	2585
2288	2617
2288	2842
2288	3347
2288	3795
2288	4024
2288	4097
2289	20
2289	211
2289	358
2289	526
2289	594
2289	668
2289	877
2289	892
2289	1091
2289	1103
2289	1296
2289	1440
2289	1740
2289	1816
2289	2017
2289	2273
2289	2505
2289	2520
2289	2526
2289	2538
2289	2567
2289	2587
2289	2615
2289	2907
2289	3043
2289	3202
2289	3274
2289	3309
2289	3347
2289	3357
2289	3663
2289	3671
2289	3729
2289	4057
2289	4070
2290	623
2290	751
2290	2146
2291	2801
2292	537
2292	1401
2292	2739
2292	2807
2292	3301
2292	3431
2293	1760
2293	1940
2293	2032
2293	3297
2293	4177
2294	2276
2295	1101
2295	1337
2295	1760
2295	1940
2295	2032
2295	2118
2295	3109
2295	3297
2296	419
2296	2126
2296	2252
2297	2848
2298	757
2298	1116
2299	2015
2299	3332
2300	1600
2301	651
2302	265
2302	2602
2303	857
2303	1498
2303	1694
2303	2109
2303	2799
2304	2060
2304	2693
2304	3989
2305	1731
2306	60
2306	93
2306	408
2306	505
2306	995
2306	1099
2306	1337
2306	1411
2306	1541
2306	1760
2306	1779
2306	1801
2306	1928
2306	1940
2306	1953
2306	2032
2306	2118
2306	2353
2306	2362
2306	2395
2306	2471
2306	2974
2306	3037
2306	3109
2306	3187
2306	3297
2306	3441
2306	3635
2306	3780
2306	3816
2306	3842
2306	3984
2306	4050
2306	4176
2306	4177
2307	2226
2308	1320
2309	29
2309	129
2309	194
2309	206
2309	406
2309	420
2309	458
2309	506
2309	944
2309	954
2309	1025
2309	1060
2309	1083
2309	1431
2309	1450
2309	1645
2309	1673
2309	1790
2309	1884
2309	1963
2309	2074
2309	2335
2309	2387
2309	2726
2309	2879
2309	2899
2309	2909
2309	3034
2309	3058
2309	3095
2309	3183
2309	3261
2309	3285
2309	3395
2309	3643
2309	3735
2309	4034
2310	667
2310	3155
2311	1207
2312	482
2312	567
2312	1370
2312	3311
2313	172
2313	1549
2313	2061
2313	2355
2313	4072
2314	2889
2315	2690
2316	397
2316	1370
2316	3311
2317	2360
2317	3852
2317	3943
2317	4145
2318	1696
2318	2476
2319	431
2319	762
2319	1114
2319	1429
2319	1620
2319	1872
2319	2139
2319	2242
2319	3102
2319	3192
2319	3349
2320	190
2320	1730
2320	2427
2320	3884
2321	628
2321	869
2321	1488
2321	1717
2321	2138
2321	2891
2321	2918
2321	2944
2321	3824
2322	364
2322	819
2322	1619
2322	1933
2322	2759
2322	2800
2322	3247
2322	3268
2322	3649
2322	3679
2323	1866
2323	2167
2324	982
2324	2593
2325	121
2325	430
2325	1430
2325	1656
2325	2877
2325	3013
2325	3264
2325	3268
2326	2922
2327	44
2327	69
2327	71
2327	82
2327	103
2327	352
2327	628
2327	812
2327	827
2327	829
2327	993
2327	1026
2327	1227
2327	1296
2327	1578
2327	2168
2327	2505
2327	2615
2327	3309
2327	3666
2327	3676
2327	3824
2327	3909
2327	4079
2328	527
2328	1464
2328	2949
2329	380
2329	409
2329	1632
2329	1699
2329	2354
2329	2393
2330	849
2331	563
2331	2086
2332	1117
2332	1510
2332	1521
2332	2141
2332	3491
2333	283
2334	2776
2335	25
2335	34
2335	129
2335	178
2335	194
2335	238
2335	301
2335	458
2335	500
2335	669
2335	987
2335	1041
2335	1348
2335	1549
2335	1673
2335	1778
2335	1788
2335	2050
2335	2115
2335	2309
2335	2696
2335	2879
2335	2992
2335	3034
2335	3395
2335	3457
2335	3552
2335	3735
2335	4089
2335	4124
2336	1246
2337	4202
2338	3727
2339	2369
2340	3630
2340	4091
2341	2859
2342	1534
2342	3749
2343	3283
2344	235
2345	2157
2346	917
2346	2702
2346	3352
2347	494
2348	542
2348	698
2348	730
2348	1858
2348	3810
2348	4109
2349	4096
2350	750
2350	3662
2351	3195
2351	4179
2352	1789
2352	2167
2353	408
2353	505
2353	995
2353	1099
2353	1337
2353	1779
2353	1940
2353	1953
2353	2094
2353	2306
2353	2362
2353	2974
2353	3037
2353	3069
2353	3109
2353	3471
2353	3780
2353	3816
2353	3842
2353	3881
2353	3984
2353	4050
2353	4176
2354	1211
2354	2329
2355	2313
2356	315
2356	2625
2357	486
2357	1764
2357	3633
2358	334
2358	2705
2358	3031
2359	1502
2360	2317
2360	2686
2360	3308
2361	361
2361	3151
2362	408
2362	1099
2362	1953
2362	2032
2362	2118
2362	2306
2362	2353
2362	2395
2362	3109
2362	3187
2362	3297
2362	3441
2362	3553
2362	3780
2362	3815
2362	3816
2362	3842
2362	4050
2363	4124
2364	779
2364	1872
2365	346
2365	1274
2365	1809
2365	1885
2365	2866
2365	3215
2366	1288
2366	2486
2367	2755
2368	2965
2368	4164
2369	2191
2369	2339
2370	512
2371	138
2371	618
2371	797
2371	1233
2371	1556
2371	2571
2371	3174
2371	3546
2371	3892
2371	3902
2371	4051
2371	4167
2372	954
2372	1778
2372	3052
2373	364
2373	365
2373	1232
2373	1245
2373	1986
2373	1990
2373	3017
2373	3066
2373	3649
2373	3679
2374	43
2374	1818
2374	2145
2374	3814
2375	3342
2376	440
2376	989
2376	1100
2376	1434
2377	270
2377	420
2377	458
2377	496
2377	1060
2377	1083
2377	1790
2377	1805
2377	1956
2377	2074
2377	2113
2377	2879
2377	3095
2377	3285
2377	3339
2377	3735
2377	4089
2378	3404
2379	667
2379	814
2380	338
2380	2385
2380	3899
2381	1317
2382	1172
2383	490
2384	2428
2385	286
2385	609
2385	1394
2385	2102
2385	2202
2385	2380
2385	2451
2385	2540
2385	2719
2386	1001
2386	1518
2386	1849
2386	2179
2386	3322
2386	3382
2387	206
2387	270
2387	432
2387	500
2387	985
2387	1790
2387	1799
2387	1943
2387	2309
2387	3858
2388	563
2389	1533
2389	3814
2389	4178
2389	4189
2390	504
2390	4162
2391	1676
2391	1818
2391	2145
2391	2969
2391	3159
2391	3814
2392	890
2392	1222
2393	1211
2393	1637
2393	2041
2393	2329
2393	2432
2394	213
2395	408
2395	1099
2395	1337
2395	1712
2395	1779
2395	1801
2395	1953
2395	2014
2395	2032
2395	2150
2395	2306
2395	2362
2395	2692
2395	3037
2395	3109
2395	3842
2395	4176
2396	1328
2397	1846
2397	3756
2397	3957
2398	799
2398	902
2398	4174
2399	82
2399	140
2399	186
2399	803
2399	1102
2399	3459
2399	3771
2399	4046
2400	155
2400	309
2400	498
2400	1561
2400	2422
2400	2966
2401	2283
2402	2477
2403	82
2403	141
2403	581
2403	1235
2403	2794
2403	3253
2403	3420
2403	3681
2404	338
2404	396
2404	1935
